label,problem,m,n,status,time_s,solve_time_s,iterations,objective,optimal,rel_gap
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.091937,0.091929,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.086832,0.086819,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.084732,0.084724,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.088655,0.088647,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.080957,0.08095,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.079873,0.079866,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.10022,0.10021,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.092301,0.092293,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.088349,0.088341,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.097851,0.097832,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.081902,0.081895,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.07801,0.078002,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.097165,0.097158,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.088164,0.088156,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.087371,0.087363,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.10205,0.10204,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.086654,0.086645,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.10264,0.10263,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.088758,0.088749,101,2.032684938909659,2.0326,4.1788305450705826e-5
main_cg,hinf1,13,14,"ITERATION_LIMIT",0.084664,0.084653,101,2.032684938909659,2.0326,4.1788305450705826e-5
