label,problem,m,n,status,time_s,solve_time_s,iterations,objective,optimal,rel_gap
nlpmodel,truss1,6,13,"OPTIMAL",0.002522,0.002507,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0026494,0.002635,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0032661,0.0032501,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0033343,0.003315,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0032008,0.0031831,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0033757,0.0033581,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0033553,0.0033381,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.003194,0.003175,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0031295,0.0031121,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.002782,0.0027661,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0028174,0.0028019,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0026738,0.00266,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.002576,0.002563,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0024785,0.002466,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0025924,0.002579,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0024978,0.002485,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0026137,0.0026009,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0028172,0.002804,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.36617,0.36615,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0020193,0.001965,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0019826,0.0019641,11,-8.999996330786088,-8.999996,3.675402614605562e-8
